,Feature 1,Feature 2,Feature 3,Accuracy 1,Accuracy 2,Accuracy 3,Average Accuracy
3251,src_bytes,logged_in,num_access_files,0.7014925373134329,0.6517412935323383,0.6218905472636815,0.6583747927031509
106,duration,flag,dst_host_count,0.7114427860696517,0.5970149253731343,0.6666666666666666,0.6583747927031509
3198,src_bytes,hot,rerror_rate,0.6915422885572139,0.6119402985074627,0.6716417910447762,0.6583747927031509
1104,protocol_type,num_failed_logins,logged_in,0.6218905472636815,0.6766169154228856,0.6766169154228856,0.6583747927031509
11188,same_srv_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,0.6517412935323383,0.6666666666666666,0.6567164179104478,0.6583747927031509
3239,src_bytes,num_failed_logins,dst_host_srv_diff_host_rate,0.6965174129353234,0.6069651741293532,0.6716417910447762,0.6583747927031509
3210,src_bytes,hot,dst_host_srv_serror_rate,0.7313432835820896,0.6368159203980099,0.6069651741293532,0.6583747927031509
11185,same_srv_rate,dst_host_serror_rate,dst_host_rerror_rate,0.6716417910447762,0.6716417910447762,0.6318407960199005,0.6583747927031509
3216,src_bytes,num_failed_logins,root_shell,0.6517412935323383,0.6666666666666666,0.6567164179104478,0.6583747927031509
3217,src_bytes,num_failed_logins,su_attempted,0.6019900497512438,0.6915422885572139,0.681592039800995,0.6583747927031509
3220,src_bytes,num_failed_logins,num_shells,0.6716417910447762,0.6417910447761194,0.6616915422885572,0.6583747927031509
8875,num_root,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.6119402985074627,0.6517412935323383,0.7114427860696517,0.6583747927031509
3165,src_bytes,urgent,srv_serror_rate,0.6666666666666666,0.6268656716417911,0.681592039800995,0.6583747927031509
9853,num_outbound_cmds,same_srv_rate,dst_host_same_srv_rate,0.6318407960199005,0.6567164179104478,0.6865671641791045,0.6583747927031509
1847,service,num_failed_logins,root_shell,0.6616915422885572,0.6517412935323383,0.6616915422885572,0.6583747927031509
3360,src_bytes,num_root,num_shells,0.6467661691542289,0.6467661691542289,0.681592039800995,0.6583747927031509
6100,hot,num_compromised,same_srv_rate,0.6716417910447762,0.6666666666666666,0.6368159203980099,0.6583747927031509
3045,src_bytes,dst_bytes,wrong_fragment,0.6517412935323383,0.7014925373134329,0.6218905472636815,0.6583747927031509
3649,src_bytes,srv_diff_host_rate,dst_host_srv_diff_host_rate,0.6716417910447762,0.6169154228855721,0.6865671641791045,0.6583747927031509
3050,src_bytes,dst_bytes,num_compromised,0.6517412935323383,0.6517412935323383,0.6716417910447762,0.6583747927031509
3063,src_bytes,dst_bytes,srv_serror_rate,0.6567164179104478,0.6517412935323383,0.6666666666666666,0.6583747927031509
3312,src_bytes,root_shell,count,0.6467661691542289,0.6417910447761194,0.6865671641791045,0.6583747927031509
4121,dst_bytes,is_host_login,dst_host_same_srv_rate,0.6567164179104478,0.6766169154228856,0.6417910447761194,0.6583747927031509
6253,hot,num_access_files,same_srv_rate,0.6169154228855721,0.681592039800995,0.6766169154228856,0.6583747927031509
3158,src_bytes,urgent,num_access_files,0.6268656716417911,0.6915422885572139,0.6567164179104478,0.6583747927031509
11252,diff_srv_rate,dst_host_serror_rate,dst_host_srv_rerror_rate,0.6766169154228856,0.6268656716417911,0.6716417910447762,0.6583747927031509
6435,hot,same_srv_rate,dst_host_same_src_port_rate,0.6268656716417911,0.6965174129353234,0.6517412935323383,0.6583747927031509
3116,src_bytes,wrong_fragment,hot,0.7213930348258707,0.6069651741293532,0.6467661691542289,0.6583747927031509
3698,src_bytes,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.6368159203980099,0.681592039800995,0.6567164179104478,0.6583747927031509
7736,num_compromised,same_srv_rate,srv_diff_host_rate,0.6716417910447762,0.6716417910447762,0.6318407960199005,0.6583747927031509
3149,src_bytes,urgent,hot,0.6965174129353234,0.6169154228855721,0.6616915422885572,0.6583747927031509
3721,dst_bytes,land,num_access_files,0.6318407960199005,0.7064676616915423,0.6368159203980099,0.6583747927031509
3461,src_bytes,num_outbound_cmds,serror_rate,0.6467661691542289,0.6417910447761194,0.6865671641791045,0.6583747927031509
3364,src_bytes,num_root,is_guest_login,0.6517412935323383,0.6467661691542289,0.6766169154228856,0.6583747927031509
2761,flag,num_shells,dst_host_same_src_port_rate,0.6666666666666666,0.6517412935323383,0.6567164179104478,0.6583747927031509
2376,flag,src_bytes,dst_host_srv_rerror_rate,0.6766169154228856,0.6766169154228856,0.6218905472636815,0.6583747927031509
2808,flag,num_outbound_cmds,dst_host_serror_rate,0.6417910447761194,0.6119402985074627,0.7213930348258707,0.6583747927031509
3591,src_bytes,rerror_rate,same_srv_rate,0.681592039800995,0.5870646766169154,0.7064676616915423,0.6583747927031509
9805,num_outbound_cmds,srv_serror_rate,srv_rerror_rate,0.7164179104477612,0.6169154228855721,0.6417910447761194,0.6583747927031509
3432,src_bytes,num_shells,dst_host_srv_rerror_rate,0.6368159203980099,0.6865671641791045,0.6517412935323383,0.6583747927031509
2302,service,dst_host_srv_count,dst_host_rerror_rate,0.6616915422885572,0.6915422885572139,0.6218905472636815,0.6583747927031509
2881,flag,srv_count,dst_host_srv_count,0.6467661691542289,0.6567164179104478,0.6716417910447762,0.6583747927031509
2649,flag,root_shell,srv_serror_rate,0.6865671641791045,0.6517412935323383,0.6368159203980099,0.6583747927031509
3440,src_bytes,num_access_files,srv_serror_rate,0.6467661691542289,0.6716417910447762,0.6567164179104478,0.6583747927031509
2839,flag,is_guest_login,srv_rerror_rate,0.6716417910447762,0.6417910447761194,0.6616915422885572,0.6583747927031509
9045,num_file_creations,srv_serror_rate,srv_rerror_rate,0.6965174129353234,0.6467661691542289,0.6318407960199005,0.6583747927031509
2412,flag,dst_bytes,dst_host_srv_rerror_rate,0.582089552238806,0.681592039800995,0.7114427860696517,0.6583747927031509
3574,src_bytes,srv_serror_rate,rerror_rate,0.6915422885572139,0.6567164179104478,0.6268656716417911,0.6583747927031509
2570,flag,num_failed_logins,dst_host_same_srv_rate,0.6616915422885572,0.6716417910447762,0.6417910447761194,0.6583747927031509
2593,flag,logged_in,rerror_rate,0.6716417910447762,0.7014925373134329,0.6019900497512438,0.6583747927031509
2459,flag,wrong_fragment,num_access_files,0.6467661691542289,0.6567164179104478,0.6716417910447762,0.6583747927031509
2378,flag,dst_bytes,land,0.6368159203980099,0.6766169154228856,0.6616915422885572,0.6583747927031509
2484,flag,urgent,num_failed_logins,0.6766169154228856,0.6666666666666666,0.6318407960199005,0.6583747927031509
2380,flag,dst_bytes,urgent,0.6616915422885572,0.6716417910447762,0.6417910447761194,0.6583747927031509
3528,src_bytes,count,dst_host_count,0.6467661691542289,0.6169154228855721,0.7114427860696517,0.6583747927031509
2530,flag,hot,serror_rate,0.6666666666666666,0.6467661691542289,0.6616915422885572,0.6583747927031509
2491,flag,urgent,num_shells,0.6915422885572139,0.5870646766169154,0.6965174129353234,0.6583747927031509
2526,flag,hot,is_host_login,0.7213930348258707,0.6417910447761194,0.6119402985074627,0.6583747927031509
686,duration,srv_serror_rate,same_srv_rate,0.6517412935323383,0.6666666666666666,0.6567164179104478,0.6583747927031509
3270,src_bytes,logged_in,dst_host_serror_rate,0.6915422885572139,0.6218905472636815,0.6616915422885572,0.6583747927031508
4783,land,serror_rate,rerror_rate,0.6666666666666666,0.6218905472636815,0.6865671641791045,0.6583747927031508
2229,service,rerror_rate,dst_host_same_src_port_rate,0.6915422885572139,0.6218905472636815,0.6616915422885572,0.6583747927031508
991,protocol_type,land,same_srv_rate,0.6666666666666666,0.6517412935323383,0.6517412935323383,0.6567164179104478
2535,flag,hot,diff_srv_rate,0.6616915422885572,0.6417910447761194,0.6666666666666666,0.6567164179104478
3134,src_bytes,wrong_fragment,srv_rerror_rate,0.6666666666666666,0.6865671641791045,0.6169154228855721,0.6567164179104478
3533,src_bytes,count,dst_host_srv_diff_host_rate,0.6567164179104478,0.6915422885572139,0.6218905472636815,0.6567164179104478
952,protocol_type,dst_bytes,serror_rate,0.6318407960199005,0.6915422885572139,0.6467661691542289,0.6567164179104478
3136,src_bytes,wrong_fragment,diff_srv_rate,0.681592039800995,0.6467661691542289,0.6417910447761194,0.6567164179104478
2466,flag,wrong_fragment,srv_serror_rate,0.6766169154228856,0.6169154228855721,0.6766169154228856,0.6567164179104478
2272,service,diff_srv_rate,dst_host_rerror_rate,0.6318407960199005,0.7114427860696517,0.6268656716417911,0.6567164179104478
4162,dst_bytes,count,dst_host_same_src_port_rate,0.6915422885572139,0.6666666666666666,0.6119402985074627,0.6567164179104478
9029,num_file_creations,serror_rate,srv_rerror_rate,0.6467661691542289,0.6616915422885572,0.6616915422885572,0.6567164179104478
3112,src_bytes,land,dst_host_rerror_rate,0.6517412935323383,0.6716417910447762,0.6467661691542289,0.6567164179104478
2691,flag,su_attempted,dst_host_srv_rerror_rate,0.6865671641791045,0.6616915422885572,0.6218905472636815,0.6567164179104478
3687,src_bytes,dst_host_diff_srv_rate,dst_host_srv_rerror_rate,0.6417910447761194,0.6368159203980099,0.6915422885572139,0.6567164179104478
2721,flag,num_file_creations,num_outbound_cmds,0.6865671641791045,0.6616915422885572,0.6218905472636815,0.6567164179104478
2478,flag,wrong_fragment,dst_host_serror_rate,0.6965174129353234,0.6019900497512438,0.6716417910447762,0.6567164179104478
3314,src_bytes,root_shell,serror_rate,0.6417910447761194,0.6567164179104478,0.6716417910447762,0.6567164179104478
4062,dst_bytes,num_shells,dst_host_srv_rerror_rate,0.6567164179104478,0.6616915422885572,0.6517412935323383,0.6567164179104478
2262,service,same_srv_rate,??,0.681592039800995,0.6417910447761194,0.6467661691542289,0.6567164179104478
2475,flag,wrong_fragment,dst_host_diff_srv_rate,0.6268656716417911,0.6716417910447762,0.6716417910447762,0.6567164179104478
2716,flag,num_root,dst_host_rerror_rate,0.6915422885572139,0.6616915422885572,0.6169154228855721,0.6567164179104478
3386,src_bytes,num_file_creations,num_access_files,0.6616915422885572,0.6716417910447762,0.6368159203980099,0.6567164179104478
8872,num_root,dst_host_serror_rate,dst_host_srv_rerror_rate,0.6318407960199005,0.6467661691542289,0.6915422885572139,0.6567164179104478
3709,src_bytes,dst_host_srv_rerror_rate,??,0.6069651741293532,0.681592039800995,0.681592039800995,0.6567164179104478
11078,srv_rerror_rate,dst_host_srv_count,dst_host_srv_rerror_rate,0.681592039800995,0.6218905472636815,0.6666666666666666,0.6567164179104478
3924,dst_bytes,num_compromised,dst_host_srv_count,0.6517412935323383,0.6368159203980099,0.681592039800995,0.6567164179104478
3236,src_bytes,num_failed_logins,dst_host_same_srv_rate,0.6169154228855721,0.6865671641791045,0.6666666666666666,0.6567164179104478
2381,flag,dst_bytes,hot,0.6666666666666666,0.6716417910447762,0.6318407960199005,0.6567164179104478
10829,srv_serror_rate,same_srv_rate,diff_srv_rate,0.6567164179104478,0.6666666666666666,0.6467661691542289,0.6567164179104478
2588,flag,logged_in,is_guest_login,0.6268656716417911,0.681592039800995,0.6616915422885572,0.6567164179104478
4930,land,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.6616915422885572,0.7114427860696517,0.5970149253731343,0.6567164179104478
2386,flag,dst_bytes,su_attempted,0.6368159203980099,0.6766169154228856,0.6567164179104478,0.6567164179104478
3723,dst_bytes,land,is_host_login,0.6567164179104478,0.6517412935323383,0.6616915422885572,0.6567164179104478
147,duration,src_bytes,dst_host_same_src_port_rate,0.6865671641791045,0.6268656716417911,0.6567164179104478,0.6567164179104478
146,duration,src_bytes,dst_host_diff_srv_rate,0.6318407960199005,0.6517412935323383,0.6865671641791045,0.6567164179104478
2584,flag,logged_in,num_shells,0.6517412935323383,0.6417910447761194,0.6766169154228856,0.6567164179104478
2389,flag,dst_bytes,num_shells,0.7064676616915423,0.5621890547263682,0.7014925373134329,0.6567164179104478
128,duration,src_bytes,num_file_creations,0.6069651741293532,0.7164179104477612,0.6467661691542289,0.6567164179104478
127,duration,src_bytes,num_root,0.7213930348258707,0.6318407960199005,0.6169154228855721,0.6567164179104478
2566,flag,num_failed_logins,diff_srv_rate,0.736318407960199,0.6169154228855721,0.6169154228855721,0.6567164179104478
3196,src_bytes,hot,serror_rate,0.6716417910447762,0.6318407960199005,0.6666666666666666,0.6567164179104478
10820,srv_serror_rate,srv_rerror_rate,dst_host_same_srv_rate,0.6417910447761194,0.6567164179104478,0.6716417910447762,0.6567164179104478
10840,srv_serror_rate,same_srv_rate,dst_host_srv_rerror_rate,0.6567164179104478,0.6169154228855721,0.6965174129353234,0.6567164179104478
2623,flag,num_compromised,srv_rerror_rate,0.6318407960199005,0.6666666666666666,0.6716417910447762,0.6567164179104478
5944,urgent,same_srv_rate,dst_host_srv_rerror_rate,0.6766169154228856,0.6169154228855721,0.6766169154228856,0.6567164179104478
3182,src_bytes,hot,num_failed_logins,0.6666666666666666,0.6268656716417911,0.6766169154228856,0.6567164179104478
2341,flag,src_bytes,dst_bytes,0.6915422885572139,0.6268656716417911,0.6517412935323383,0.6567164179104478
87,duration,flag,num_compromised,0.6666666666666666,0.6169154228855721,0.6865671641791045,0.6567164179104478
2323,service,dst_host_same_src_port_rate,dst_host_rerror_rate,0.6218905472636815,0.6517412935323383,0.6965174129353234,0.6567164179104478
3891,dst_bytes,logged_in,same_srv_rate,0.6069651741293532,0.7313432835820896,0.6318407960199005,0.6567164179104478
3164,src_bytes,urgent,serror_rate,0.6318407960199005,0.7064676616915423,0.6318407960199005,0.6567164179104478
1822,service,hot,num_outbound_cmds,0.6666666666666666,0.6019900497512438,0.7014925373134329,0.6567164179104478
3053,src_bytes,dst_bytes,num_root,0.6218905472636815,0.7114427860696517,0.6368159203980099,0.6567164179104478
3502,src_bytes,is_guest_login,serror_rate,0.6666666666666666,0.6268656716417911,0.6766169154228856,0.6567164179104478
3771,dst_bytes,wrong_fragment,dst_host_diff_srv_rate,0.681592039800995,0.6368159203980099,0.6517412935323383,0.6567164179104478
3151,src_bytes,urgent,logged_in,0.6766169154228856,0.6716417910447762,0.6218905472636815,0.6567164179104478
2735,flag,num_file_creations,dst_host_same_srv_rate,0.6766169154228856,0.6766169154228856,0.6169154228855721,0.6567164179104478
1400,protocol_type,is_guest_login,dst_host_srv_count,0.6716417910447762,0.6218905472636815,0.6766169154228856,0.6567164179104478
3567,src_bytes,serror_rate,dst_host_same_src_port_rate,0.6268656716417911,0.6467661691542289,0.6965174129353234,0.6567164179104478
2916,flag,srv_serror_rate,dst_host_diff_srv_rate,0.6417910447761194,0.6467661691542289,0.681592039800995,0.6567164179104478
2774,flag,num_access_files,srv_serror_rate,0.5970149253731343,0.6965174129353234,0.6766169154228856,0.6567164179104478
10680,serror_rate,rerror_rate,srv_rerror_rate,0.7014925373134329,0.6019900497512438,0.6666666666666666,0.6567164179104478
2521,flag,hot,num_root,0.6467661691542289,0.6766169154228856,0.6467661691542289,0.6567164179104478
6899,num_failed_logins,same_srv_rate,dst_host_diff_srv_rate,0.6666666666666666,0.6417910447761194,0.6616915422885572,0.6567164179104478
906,protocol_type,src_bytes,su_attempted,0.6716417910447762,0.6517412935323383,0.6467661691542289,0.6567164179104478
4190,dst_bytes,serror_rate,same_srv_rate,0.6666666666666666,0.5920398009950248,0.7114427860696517,0.6567164179104478
8770,num_root,rerror_rate,dst_host_serror_rate,0.5970149253731343,0.6766169154228856,0.6965174129353234,0.6567164179104478
2817,flag,is_host_login,srv_serror_rate,0.7014925373134329,0.6218905472636815,0.6467661691542289,0.6567164179104478
4189,dst_bytes,serror_rate,srv_rerror_rate,0.6467661691542289,0.6517412935323383,0.6716417910447762,0.6567164179104478
10689,serror_rate,rerror_rate,dst_host_srv_diff_host_rate,0.7114427860696517,0.6169154228855721,0.6417910447761194,0.6567164179104478
11150,same_srv_rate,dst_host_srv_count,dst_host_diff_srv_rate,0.6218905472636815,0.6965174129353234,0.6517412935323383,0.6567164179104478
2752,flag,num_shells,rerror_rate,0.6616915422885572,0.6517412935323383,0.6567164179104478,0.6567164179104478
879,protocol_type,flag,serror_rate,0.6467661691542289,0.6716417910447762,0.6517412935323383,0.6567164179104478
1315,protocol_type,num_shells,dst_host_same_srv_rate,0.6169154228855721,0.6915422885572139,0.6616915422885572,0.6567164179104478
3621,src_bytes,same_srv_rate,dst_host_count,0.6169154228855721,0.681592039800995,0.6716417910447762,0.6567164179104478
3352,src_bytes,su_attempted,dst_host_same_src_port_rate,0.6616915422885572,0.6467661691542289,0.6616915422885572,0.6567164179104478
851,protocol_type,service,dst_host_diff_srv_rate,0.6616915422885572,0.6666666666666666,0.6417910447761194,0.6567164179104478
2751,flag,num_shells,srv_serror_rate,0.681592039800995,0.6318407960199005,0.6567164179104478,0.6567164179104478
11465,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.7213930348258707,0.5920398009950248,0.6567164179104478,0.6567164179104478
2828,flag,is_host_login,dst_host_srv_diff_host_rate,0.6467661691542289,0.6716417910447762,0.6517412935323383,0.6567164179104478
862,protocol_type,flag,wrong_fragment,0.6417910447761194,0.7014925373134329,0.6268656716417911,0.6567164179104478
2745,flag,num_shells,num_outbound_cmds,0.6567164179104478,0.6417910447761194,0.6716417910447762,0.6567164179104478
90,duration,flag,num_root,0.6716417910447762,0.6865671641791045,0.6069651741293532,0.6550580431177447
725,duration,srv_rerror_rate,dst_host_srv_serror_rate,0.6517412935323383,0.6567164179104478,0.6567164179104478,0.6550580431177447
10942,rerror_rate,same_srv_rate,dst_host_serror_rate,0.6268656716417911,0.6567164179104478,0.681592039800995,0.6550580431177447
2776,flag,num_access_files,srv_rerror_rate,0.6467661691542289,0.6616915422885572,0.6567164179104478,0.6550580431177447
92,duration,flag,num_shells,0.681592039800995,0.6517412935323383,0.6318407960199005,0.6550580431177447
2941,flag,srv_rerror_rate,srv_diff_host_rate,0.6467661691542289,0.6716417910447762,0.6467661691542289,0.6550580431177447
3266,src_bytes,logged_in,dst_host_same_srv_rate,0.6019900497512438,0.681592039800995,0.681592039800995,0.6550580431177447
5400,wrong_fragment,srv_rerror_rate,dst_host_serror_rate,0.6716417910447762,0.6368159203980099,0.6567164179104478,0.6550580431177447
2554,flag,num_failed_logins,num_shells,0.6766169154228856,0.6567164179104478,0.6318407960199005,0.6550580431177447
1545,protocol_type,dst_host_count,dst_host_srv_count,0.6268656716417911,0.6318407960199005,0.7064676616915423,0.6550580431177447
2982,flag,srv_diff_host_rate,dst_host_same_src_port_rate,0.6467661691542289,0.6865671641791045,0.6318407960199005,0.6550580431177447
5357,wrong_fragment,serror_rate,dst_host_rerror_rate,0.7064676616915423,0.6019900497512438,0.6567164179104478,0.6550580431177447
8464,su_attempted,same_srv_rate,diff_srv_rate,0.6716417910447762,0.6567164179104478,0.6368159203980099,0.6550580431177446
3368,src_bytes,num_root,srv_serror_rate,0.6567164179104478,0.6567164179104478,0.6517412935323383,0.6550580431177446
2324,service,dst_host_same_src_port_rate,dst_host_srv_rerror_rate,0.6268656716417911,0.6268656716417911,0.7114427860696517,0.6550580431177446
2640,flag,root_shell,num_file_creations,0.6467661691542289,0.7164179104477612,0.6019900497512438,0.6550580431177446
1520,protocol_type,same_srv_rate,dst_host_srv_rerror_rate,0.6716417910447762,0.6666666666666666,0.6268656716417911,0.6550580431177446
8792,num_root,same_srv_rate,dst_host_srv_count,0.6616915422885572,0.6019900497512438,0.7014925373134329,0.6550580431177446
2100,service,num_outbound_cmds,dst_host_srv_count,0.6567164179104478,0.6318407960199005,0.6766169154228856,0.6550580431177446
9137,num_file_creations,dst_host_srv_count,dst_host_same_src_port_rate,0.6318407960199005,0.6467661691542289,0.6865671641791045,0.6550580431177446
133,duration,src_bytes,is_guest_login,0.6169154228855721,0.6616915422885572,0.6865671641791045,0.6550580431177446
2583,flag,logged_in,num_file_creations,0.6616915422885572,0.6517412935323383,0.6517412935323383,0.6550580431177446
11116,same_srv_rate,diff_srv_rate,srv_diff_host_rate,0.6666666666666666,0.6616915422885572,0.6368159203980099,0.6550580431177446
872,protocol_type,flag,num_shells,0.6616915422885572,0.6268656716417911,0.6766169154228856,0.6550580431177446
2675,flag,su_attempted,serror_rate,0.681592039800995,0.6318407960199005,0.6517412935323383,0.6550580431177446
1561,protocol_type,dst_host_srv_count,dst_host_rerror_rate,0.5771144278606966,0.7263681592039801,0.6616915422885572,0.6550580431177446
183,duration,dst_bytes,dst_host_same_src_port_rate,0.6467661691542289,0.681592039800995,0.6368159203980099,0.6550580431177446
945,protocol_type,dst_bytes,num_shells,0.6517412935323383,0.6865671641791045,0.6268656716417911,0.6550580431177446
4218,dst_bytes,srv_serror_rate,dst_host_srv_rerror_rate,0.6517412935323383,0.6616915422885572,0.6517412935323383,0.6550580431177446
889,protocol_type,flag,dst_host_diff_srv_rate,0.5870646766169154,0.6517412935323383,0.7263681592039801,0.6550580431177446
2632,flag,num_compromised,dst_host_srv_diff_host_rate,0.6368159203980099,0.6666666666666666,0.6616915422885572,0.6550580431177446
2287,service,dst_host_count,dst_host_same_srv_rate,0.7064676616915423,0.6318407960199005,0.6268656716417911,0.6550580431177446
835,protocol_type,service,num_access_files,0.6218905472636815,0.6417910447761194,0.7014925373134329,0.6550580431177445
11217,diff_srv_rate,dst_host_srv_count,dst_host_same_src_port_rate,0.6417910447761194,0.6169154228855721,0.7064676616915423,0.6550580431177445
3989,dst_bytes,num_root,num_file_creations,0.6616915422885572,0.6865671641791045,0.6169154228855721,0.6550580431177445
63,duration,service,rerror_rate,0.6517412935323383,0.6218905472636815,0.6915422885572139,0.6550580431177445
1831,service,hot,same_srv_rate,0.6716417910447762,0.6517412935323383,0.6417910447761194,0.6550580431177445
2739,flag,num_file_creations,dst_host_serror_rate,0.6417910447761194,0.6666666666666666,0.6567164179104478,0.6550580431177445
3874,dst_bytes,num_failed_logins,??,0.6766169154228856,0.6417910447761194,0.6467661691542289,0.6550580431177445
2947,flag,srv_rerror_rate,dst_host_srv_diff_host_rate,0.6368159203980099,0.6616915422885572,0.6666666666666666,0.6550580431177445
11032,srv_rerror_rate,same_srv_rate,dst_host_srv_diff_host_rate,0.6467661691542289,0.6268656716417911,0.6915422885572139,0.6550580431177445
3336,src_bytes,su_attempted,num_outbound_cmds,0.6915422885572139,0.6218905472636815,0.6517412935323383,0.6550580431177445
85,duration,flag,num_failed_logins,0.681592039800995,0.6368159203980099,0.6467661691542289,0.6550580431177445
4202,dst_bytes,serror_rate,dst_host_srv_rerror_rate,0.6616915422885572,0.6069651741293532,0.6965174129353234,0.6550580431177445
2418,flag,land,logged_in,0.7114427860696517,0.5970149253731343,0.6567164179104478,0.6550580431177445
10809,srv_serror_rate,rerror_rate,dst_host_srv_diff_host_rate,0.6218905472636815,0.6268656716417911,0.7164179104477612,0.6550580431177445
3183,src_bytes,hot,logged_in,0.7164179104477612,0.6268656716417911,0.6218905472636815,0.6550580431177445
3187,src_bytes,hot,num_root,0.6517412935323383,0.6417910447761194,0.6716417910447762,0.6550580431177445
2631,flag,num_compromised,dst_host_same_src_port_rate,0.6666666666666666,0.6666666666666666,0.6318407960199005,0.6550580431177445
11476,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,0.6716417910447762,0.6218905472636815,0.6716417910447762,0.6550580431177445
3615,src_bytes,srv_rerror_rate,dst_host_srv_serror_rate,0.681592039800995,0.6119402985074627,0.6716417910447762,0.6550580431177445
2902,flag,serror_rate,dst_host_srv_diff_host_rate,0.6517412935323383,0.6716417910447762,0.6417910447761194,0.6550580431177445
4253,dst_bytes,same_srv_rate,dst_host_same_srv_rate,0.6368159203980099,0.6865671641791045,0.6417910447761194,0.6550580431177445
3337,src_bytes,su_attempted,is_host_login,0.6467661691542289,0.6766169154228856,0.6417910447761194,0.6550580431177445
3231,src_bytes,num_failed_logins,same_srv_rate,0.6666666666666666,0.6268656716417911,0.6716417910447762,0.6550580431177445
2758,flag,num_shells,dst_host_srv_count,0.6417910447761194,0.6218905472636815,0.7014925373134329,0.6550580431177445
959,protocol_type,dst_bytes,dst_host_count,0.6019900497512438,0.7412935323383084,0.6218905472636815,0.6550580431177445
2469,flag,wrong_fragment,same_srv_rate,0.6865671641791045,0.6119402985074627,0.6666666666666666,0.6550580431177445
3017,flag,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,0.6616915422885572,0.681592039800995,0.6218905472636815,0.6550580431177445
2680,flag,su_attempted,diff_srv_rate,0.5970149253731343,0.6965174129353234,0.6716417910447762,0.6550580431177445
2494,flag,urgent,is_host_login,0.6616915422885572,0.5970149253731343,0.7064676616915423,0.6550580431177445
3632,src_bytes,diff_srv_rate,srv_diff_host_rate,0.6766169154228856,0.6716417910447762,0.6169154228855721,0.6550580431177445
2006,service,num_root,dst_host_srv_count,0.6417910447761194,0.6915422885572139,0.6318407960199005,0.6550580431177445
969,protocol_type,dst_bytes,??,0.6666666666666666,0.6268656716417911,0.6716417910447762,0.6550580431177445
9557,num_access_files,serror_rate,rerror_rate,0.6915422885572139,0.6169154228855721,0.6567164179104478,0.6550580431177445
3036,flag,dst_host_serror_rate,dst_host_srv_rerror_rate,0.6616915422885572,0.6616915422885572,0.6417910447761194,0.6550580431177445
960,protocol_type,dst_bytes,dst_host_srv_count,0.6318407960199005,0.6666666666666666,0.6666666666666666,0.6550580431177445
7735,num_compromised,same_srv_rate,diff_srv_rate,0.6318407960199005,0.6865671641791045,0.6467661691542289,0.6550580431177445
10015,is_host_login,srv_serror_rate,srv_rerror_rate,0.6666666666666666,0.6417910447761194,0.6567164179104478,0.6550580431177445
3323,src_bytes,root_shell,dst_host_same_srv_rate,0.6567164179104478,0.6616915422885572,0.6467661691542289,0.6550580431177445
1638,service,src_bytes,dst_bytes,0.6467661691542289,0.681592039800995,0.6318407960199005,0.6533996683250415
5762,urgent,num_access_files,dst_host_same_srv_rate,0.6368159203980099,0.6666666666666666,0.6567164179104478,0.6533996683250415
3638,src_bytes,diff_srv_rate,dst_host_srv_diff_host_rate,0.6218905472636815,0.7014925373134329,0.6368159203980099,0.6533996683250415
2689,flag,su_attempted,dst_host_srv_serror_rate,0.6766169154228856,0.6616915422885572,0.6218905472636815,0.6533996683250415
6593,num_failed_logins,root_shell,same_srv_rate,0.6517412935323383,0.6716417910447762,0.6368159203980099,0.6533996683250415
3108,src_bytes,land,dst_host_same_src_port_rate,0.6467661691542289,0.6069651741293532,0.7064676616915423,0.6533996683250415
3544,src_bytes,srv_count,diff_srv_rate,0.6268656716417911,0.6766169154228856,0.6567164179104478,0.6533996683250415
3051,src_bytes,dst_bytes,root_shell,0.6417910447761194,0.681592039800995,0.6368159203980099,0.6533996683250415
2002,service,num_root,same_srv_rate,0.6318407960199005,0.6716417910447762,0.6567164179104478,0.6533996683250415
890,protocol_type,flag,dst_host_same_src_port_rate,0.6268656716417911,0.6517412935323383,0.681592039800995,0.6533996683250415
7869,root_shell,num_root,dst_host_srv_count,0.6417910447761194,0.6467661691542289,0.6716417910447762,0.6533996683250415
2256,service,same_srv_rate,dst_host_same_src_port_rate,0.6567164179104478,0.6417910447761194,0.6616915422885572,0.6533996683250415
2122,service,is_host_login,dst_host_same_srv_rate,0.6616915422885572,0.6666666666666666,0.6318407960199005,0.6533996683250415
2243,service,srv_rerror_rate,dst_host_same_src_port_rate,0.6169154228855721,0.6616915422885572,0.681592039800995,0.6533996683250415
1681,service,dst_bytes,num_compromised,0.7014925373134329,0.6716417910447762,0.5870646766169154,0.6533996683250415
3184,src_bytes,hot,num_compromised,0.6716417910447762,0.6169154228855721,0.6716417910447762,0.6533996683250415
2892,flag,serror_rate,rerror_rate,0.6368159203980099,0.7114427860696517,0.6119402985074627,0.6533996683250415
3406,src_bytes,num_file_creations,dst_host_srv_serror_rate,0.6069651741293532,0.6666666666666666,0.6865671641791045,0.6533996683250415
