,Feature 1,Feature 2,Accuracy 1,Accuracy 2,Accuracy 3,Average Accuracy
721,serror_rate,dst_host_srv_serror_rate,0.44776119402985076,0.39800995024875624,0.4228855721393035,0.4228855721393035
438,num_compromised,srv_serror_rate,0.48258706467661694,0.36318407960199006,0.4228855721393035,0.4228855721393035
469,root_shell,same_srv_rate,0.4228855721393035,0.39303482587064675,0.4527363184079602,0.4228855721393035
391,num_failed_logins,dst_host_serror_rate,0.42786069651741293,0.43781094527363185,0.40298507462686567,0.4228855721393035
338,hot,num_root,0.43781094527363185,0.43283582089552236,0.39800995024875624,0.42288557213930345
335,hot,num_compromised,0.3582089552238806,0.43283582089552236,0.47761194029850745,0.42288557213930345
39,duration,dst_host_srv_rerror_rate,0.43781094527363185,0.3582089552238806,0.472636815920398,0.42288557213930345
739,srv_serror_rate,dst_host_srv_rerror_rate,0.44776119402985076,0.40298507462686567,0.417910447761194,0.42288557213930345
162,src_bytes,hot,0.4079601990049751,0.43283582089552236,0.42786069651741293,0.42288557213930345
23,duration,serror_rate,0.4228855721393035,0.43283582089552236,0.4129353233830846,0.42288557213930345
337,hot,su_attempted,0.40298507462686567,0.4527363184079602,0.4129353233830846,0.42288557213930345
208,dst_bytes,num_outbound_cmds,0.40298507462686567,0.42786069651741293,0.43781094527363185,0.42288557213930345
226,dst_bytes,dst_host_serror_rate,0.39800995024875624,0.43283582089552236,0.43781094527363185,0.42288557213930345
306,urgent,num_root,0.39303482587064675,0.3880597014925373,0.48756218905472637,0.42288557213930345
42,protocol_type,flag,0.3781094527363184,0.42786069651741293,0.4577114427860697,0.42122719734660036
830,dst_host_same_srv_rate,dst_host_rerror_rate,0.44776119402985076,0.4129353233830846,0.40298507462686567,0.42122719734660036
593,num_access_files,srv_rerror_rate,0.4129353233830846,0.42786069651741293,0.4228855721393035,0.42122719734660036
646,is_host_login,dst_host_serror_rate,0.39303482587064675,0.39800995024875624,0.472636815920398,0.42122719734660036
649,is_host_login,dst_host_srv_rerror_rate,0.43781094527363185,0.4129353233830846,0.4129353233830846,0.42122719734660036
319,urgent,same_srv_rate,0.4577114427860697,0.42786069651741293,0.3781094527363184,0.42122719734660036
320,urgent,diff_srv_rate,0.3880597014925373,0.4228855721393035,0.4527363184079602,0.42122719734660036
239,land,num_root,0.46766169154228854,0.4129353233830846,0.38308457711442784,0.42122719734660036
448,num_compromised,dst_host_same_src_port_rate,0.417910447761194,0.472636815920398,0.373134328358209,0.42122719734660036
262,land,dst_host_srv_serror_rate,0.42786069651741293,0.40298507462686567,0.43283582089552236,0.42122719734660036
282,wrong_fragment,serror_rate,0.3880597014925373,0.4427860696517413,0.43283582089552236,0.42122719734660036
366,num_failed_logins,num_compromised,0.4228855721393035,0.43283582089552236,0.4079601990049751,0.42122719734660036
803,srv_diff_host_rate,dst_host_rerror_rate,0.39800995024875624,0.43781094527363185,0.42786069651741293,0.42122719734660036
779,same_srv_rate,dst_host_srv_serror_rate,0.417910447761194,0.4079601990049751,0.43781094527363185,0.42122719734660036
625,num_outbound_cmds,dst_host_serror_rate,0.4079601990049751,0.4577114427860697,0.39800995024875624,0.42122719734660036
156,flag,dst_host_srv_rerror_rate,0.43283582089552236,0.39800995024875624,0.43283582089552236,0.42122719734660036
278,wrong_fragment,is_host_login,0.46766169154228854,0.4079601990049751,0.3880597014925373,0.42122719734660036
656,is_guest_login,srv_rerror_rate,0.42786069651741293,0.4129353233830846,0.4228855721393035,0.42122719734660036
546,num_file_creations,srv_rerror_rate,0.4626865671641791,0.4079601990049751,0.39303482587064675,0.42122719734660025
709,serror_rate,rerror_rate,0.46766169154228854,0.40298507462686567,0.39303482587064675,0.42122719734660025
133,flag,num_shells,0.3681592039800995,0.4527363184079602,0.4427860696517413,0.42122719734660025
547,num_file_creations,same_srv_rate,0.39800995024875624,0.44776119402985076,0.4129353233830846,0.4195688225538972
135,flag,num_outbound_cmds,0.3880597014925373,0.4129353233830846,0.4577114427860697,0.4195688225538972
726,srv_serror_rate,srv_rerror_rate,0.4129353233830846,0.48258706467661694,0.36318407960199006,0.4195688225538972
186,src_bytes,dst_host_same_srv_rate,0.44776119402985076,0.39800995024875624,0.4129353233830846,0.4195688225538972
466,root_shell,srv_serror_rate,0.40298507462686567,0.3880597014925373,0.46766169154228854,0.4195688225538972
381,num_failed_logins,srv_rerror_rate,0.4228855721393035,0.46766169154228854,0.3681592039800995,0.4195688225538972
628,num_outbound_cmds,dst_host_srv_rerror_rate,0.4079601990049751,0.417910447761194,0.43283582089552236,0.41956882255389716
558,num_file_creations,dst_host_rerror_rate,0.373134328358209,0.43283582089552236,0.4527363184079602,0.41956882255389716
623,num_outbound_cmds,dst_host_same_src_port_rate,0.4129353233830846,0.4228855721393035,0.4228855721393035,0.41956882255389716
305,urgent,su_attempted,0.417910447761194,0.43781094527363185,0.40298507462686567,0.41956882255389716
747,rerror_rate,dst_host_same_srv_rate,0.40298507462686567,0.472636815920398,0.38308457711442784,0.41956882255389716
50,protocol_type,logged_in,0.4228855721393035,0.4129353233830846,0.4228855721393035,0.41956882255389716
301,urgent,num_failed_logins,0.417910447761194,0.4626865671641791,0.3781094527363184,0.41956882255389716
132,flag,num_file_creations,0.42786069651741293,0.43283582089552236,0.39800995024875624,0.41956882255389716
296,wrong_fragment,dst_host_srv_serror_rate,0.4427860696517413,0.43781094527363185,0.3781094527363184,0.41956882255389716
240,land,num_file_creations,0.4427860696517413,0.3880597014925373,0.42786069651741293,0.41956882255389716
586,num_access_files,is_host_login,0.4626865671641791,0.39303482587064675,0.39800995024875624,0.41791044776119407
161,src_bytes,urgent,0.39303482587064675,0.4427860696517413,0.417910447761194,0.41791044776119407
270,wrong_fragment,num_compromised,0.4228855721393035,0.40298507462686567,0.42786069651741293,0.41791044776119407
507,su_attempted,dst_host_rerror_rate,0.3880597014925373,0.4427860696517413,0.4228855721393035,0.41791044776119407
89,service,logged_in,0.4228855721393035,0.43283582089552236,0.39800995024875624,0.41791044776119407
264,land,dst_host_srv_rerror_rate,0.4228855721393035,0.43283582089552236,0.39800995024875624,0.41791044776119407
725,srv_serror_rate,rerror_rate,0.4228855721393035,0.4228855721393035,0.4079601990049751,0.41791044776119407
821,dst_host_srv_count,dst_host_srv_serror_rate,0.36318407960199006,0.4129353233830846,0.47761194029850745,0.41791044776119407
730,srv_serror_rate,dst_host_count,0.4626865671641791,0.3880597014925373,0.40298507462686567,0.41791044776119407
833,dst_host_diff_srv_rate,dst_host_same_src_port_rate,0.4577114427860697,0.40298507462686567,0.39303482587064675,0.41791044776119407
127,flag,logged_in,0.4079601990049751,0.39303482587064675,0.4527363184079602,0.41791044776119407
835,dst_host_diff_srv_rate,dst_host_serror_rate,0.4079601990049751,0.40298507462686567,0.4427860696517413,0.41791044776119407
357,hot,dst_host_diff_srv_rate,0.44776119402985076,0.4079601990049751,0.39800995024875624,0.41791044776119407
545,num_file_creations,rerror_rate,0.43283582089552236,0.3781094527363184,0.4427860696517413,0.41791044776119407
34,duration,dst_host_same_src_port_rate,0.42786069651741293,0.3781094527363184,0.4427860696517413,0.41625207296849087
158,src_bytes,dst_bytes,0.43781094527363185,0.38308457711442784,0.42786069651741293,0.41625207296849087
432,num_compromised,num_outbound_cmds,0.4079601990049751,0.42786069651741293,0.4129353233830846,0.41625207296849087
276,wrong_fragment,num_access_files,0.4079601990049751,0.4129353233830846,0.42786069651741293,0.41625207296849087
351,hot,same_srv_rate,0.40298507462686567,0.4626865671641791,0.38308457711442784,0.41625207296849087
768,srv_rerror_rate,dst_host_srv_rerror_rate,0.4626865671641791,0.43781094527363185,0.3482587064676617,0.41625207296849087
627,num_outbound_cmds,dst_host_rerror_rate,0.4228855721393035,0.3781094527363184,0.44776119402985076,0.41625207296849087
787,diff_srv_rate,dst_host_diff_srv_rate,0.40298507462686567,0.43283582089552236,0.4129353233830846,0.41625207296849087
188,src_bytes,dst_host_same_src_port_rate,0.373134328358209,0.4228855721393035,0.4527363184079602,0.41625207296849087
774,same_srv_rate,dst_host_same_srv_rate,0.36318407960199006,0.4079601990049751,0.47761194029850745,0.41625207296849087
712,serror_rate,diff_srv_rate,0.39303482587064675,0.4228855721393035,0.43283582089552236,0.41625207296849087
179,src_bytes,rerror_rate,0.40298507462686567,0.4427860696517413,0.40298507462686567,0.41625207296849087
770,same_srv_rate,diff_srv_rate,0.39303482587064675,0.4527363184079602,0.40298507462686567,0.41625207296849087
608,num_outbound_cmds,is_host_login,0.43283582089552236,0.44776119402985076,0.3681592039800995,0.41625207296849087
848,dst_host_srv_diff_host_rate,dst_host_rerror_rate,0.39303482587064675,0.4427860696517413,0.4129353233830846,0.41625207296849087
484,su_attempted,num_file_creations,0.43283582089552236,0.4079601990049751,0.4079601990049751,0.41625207296849087
528,num_root,dst_host_diff_srv_rate,0.4527363184079602,0.3781094527363184,0.417910447761194,0.41625207296849087
711,serror_rate,same_srv_rate,0.40298507462686567,0.3880597014925373,0.4527363184079602,0.4145936981757878
213,dst_bytes,serror_rate,0.4577114427860697,0.4079601990049751,0.3781094527363184,0.4145936981757878
121,flag,dst_bytes,0.417910447761194,0.373134328358209,0.4527363184079602,0.4145936981757878
196,dst_bytes,wrong_fragment,0.4577114427860697,0.3880597014925373,0.39800995024875624,0.4145936981757878
136,flag,is_host_login,0.39800995024875624,0.44776119402985076,0.39800995024875624,0.4145936981757878
361,hot,dst_host_srv_serror_rate,0.43781094527363185,0.3781094527363184,0.42786069651741293,0.4145936981757878
653,is_guest_login,serror_rate,0.42786069651741293,0.38308457711442784,0.43283582089552236,0.4145936981757877
591,num_access_files,srv_serror_rate,0.4079601990049751,0.4527363184079602,0.38308457711442784,0.4145936981757877
128,flag,num_compromised,0.39800995024875624,0.43283582089552236,0.4129353233830846,0.4145936981757877
244,land,is_host_login,0.3781094527363184,0.4527363184079602,0.4129353233830846,0.4145936981757877
615,num_outbound_cmds,srv_rerror_rate,0.39303482587064675,0.40298507462686567,0.44776119402985076,0.4145936981757877
609,num_outbound_cmds,is_guest_login,0.43781094527363185,0.417910447761194,0.3880597014925373,0.4145936981757877
340,hot,num_shells,0.43283582089552236,0.38308457711442784,0.42786069651741293,0.4145936981757877
741,rerror_rate,srv_rerror_rate,0.3880597014925373,0.4129353233830846,0.4427860696517413,0.4145936981757877
844,dst_host_same_src_port_rate,dst_host_srv_rerror_rate,0.4079601990049751,0.4079601990049751,0.42786069651741293,0.4145936981757877
481,root_shell,dst_host_srv_rerror_rate,0.4129353233830846,0.39800995024875624,0.43283582089552236,0.4145936981757877
450,num_compromised,dst_host_serror_rate,0.39800995024875624,0.4129353233830846,0.43283582089552236,0.4145936981757877
167,src_bytes,su_attempted,0.43283582089552236,0.373134328358209,0.43781094527363185,0.4145936981757877
37,duration,dst_host_srv_serror_rate,0.38308457711442784,0.4129353233830846,0.44776119402985076,0.4145936981757877
180,src_bytes,srv_rerror_rate,0.42786069651741293,0.43283582089552236,0.38308457711442784,0.4145936981757877
176,src_bytes,srv_count,0.3582089552238806,0.42786069651741293,0.4527363184079602,0.4129353233830846
798,srv_diff_host_rate,dst_host_diff_srv_rate,0.4577114427860697,0.38308457711442784,0.39800995024875624,0.4129353233830846
620,num_outbound_cmds,dst_host_srv_count,0.42786069651741293,0.40298507462686567,0.4079601990049751,0.4129353233830846
277,wrong_fragment,num_outbound_cmds,0.42786069651741293,0.40298507462686567,0.4079601990049751,0.4129353233830846
853,dst_host_serror_rate,dst_host_srv_rerror_rate,0.36318407960199006,0.3880597014925373,0.48756218905472637,0.4129353233830846
215,dst_bytes,rerror_rate,0.417910447761194,0.39800995024875624,0.4228855721393035,0.4129353233830846
440,num_compromised,srv_rerror_rate,0.43283582089552236,0.39800995024875624,0.4079601990049751,0.4129353233830846
604,num_access_files,dst_host_srv_serror_rate,0.4129353233830846,0.4079601990049751,0.417910447761194,0.41293532338308453
563,num_shells,is_host_login,0.3681592039800995,0.4527363184079602,0.417910447761194,0.41293532338308453
778,same_srv_rate,dst_host_serror_rate,0.3880597014925373,0.4079601990049751,0.4427860696517413,0.41293532338308453
807,dst_host_count,dst_host_same_srv_rate,0.4129353233830846,0.4079601990049751,0.417910447761194,0.41293532338308453
263,land,dst_host_rerror_rate,0.4228855721393035,0.39303482587064675,0.417910447761194,0.4112769485903815
523,num_root,diff_srv_rate,0.40298507462686567,0.3880597014925373,0.4427860696517413,0.4112769485903815
221,dst_bytes,dst_host_srv_count,0.39303482587064675,0.44776119402985076,0.39303482587064675,0.4112769485903815
97,service,num_outbound_cmds,0.4577114427860697,0.39303482587064675,0.38308457711442784,0.4112769485903814
603,num_access_files,dst_host_serror_rate,0.42786069651741293,0.43283582089552236,0.373134328358209,0.4112769485903814
557,num_file_creations,dst_host_srv_serror_rate,0.417910447761194,0.38308457711442784,0.43283582089552236,0.4112769485903814
220,dst_bytes,dst_host_count,0.373134328358209,0.43283582089552236,0.42786069651741293,0.4112769485903814
165,src_bytes,num_compromised,0.48258706467661694,0.3781094527363184,0.373134328358209,0.4112769485903814
315,urgent,serror_rate,0.43283582089552236,0.4427860696517413,0.3582089552238806,0.4112769485903814
476,root_shell,dst_host_same_src_port_rate,0.3880597014925373,0.43283582089552236,0.4129353233830846,0.4112769485903814
272,wrong_fragment,su_attempted,0.4079601990049751,0.36318407960199006,0.4626865671641791,0.4112769485903814
470,root_shell,diff_srv_rate,0.3681592039800995,0.40298507462686567,0.4626865671641791,0.4112769485903814
126,flag,num_failed_logins,0.4079601990049751,0.40298507462686567,0.4228855721393035,0.4112769485903814
605,num_access_files,dst_host_rerror_rate,0.4129353233830846,0.417910447761194,0.40298507462686567,0.4112769485903814
811,dst_host_count,dst_host_serror_rate,0.39303482587064675,0.42786069651741293,0.4129353233830846,0.4112769485903814
154,flag,dst_host_srv_serror_rate,0.4228855721393035,0.40298507462686567,0.4079601990049751,0.4112769485903814
38,duration,dst_host_rerror_rate,0.38308457711442784,0.4228855721393035,0.42786069651741293,0.4112769485903814
478,root_shell,dst_host_serror_rate,0.4079601990049751,0.44776119402985076,0.3781094527363184,0.4112769485903814
772,same_srv_rate,dst_host_count,0.4228855721393035,0.40298507462686567,0.40298507462686567,0.4096185737976783
178,src_bytes,srv_serror_rate,0.39303482587064675,0.4228855721393035,0.4129353233830846,0.4096185737976783
804,srv_diff_host_rate,dst_host_srv_rerror_rate,0.42786069651741293,0.42786069651741293,0.373134328358209,0.4096185737976783
797,srv_diff_host_rate,dst_host_same_srv_rate,0.373134328358209,0.44776119402985076,0.4079601990049751,0.4096185737976783
521,num_root,srv_rerror_rate,0.4228855721393035,0.3880597014925373,0.417910447761194,0.4096185737976783
637,is_host_login,same_srv_rate,0.4577114427860697,0.4079601990049751,0.36318407960199006,0.4096185737976783
261,land,dst_host_serror_rate,0.4079601990049751,0.39800995024875624,0.4228855721393035,0.4096185737976783
442,num_compromised,diff_srv_rate,0.4527363184079602,0.38308457711442784,0.39303482587064675,0.4096185737976783
765,srv_rerror_rate,dst_host_serror_rate,0.40298507462686567,0.39800995024875624,0.42786069651741293,0.4096185737976783
181,src_bytes,same_srv_rate,0.417910447761194,0.39800995024875624,0.4129353233830846,0.4096185737976783
553,num_file_creations,dst_host_diff_srv_rate,0.4129353233830846,0.4527363184079602,0.36318407960199006,0.4096185737976783
462,root_shell,is_guest_login,0.3781094527363184,0.4527363184079602,0.39800995024875624,0.4096185737976783
219,dst_bytes,srv_diff_host_rate,0.43283582089552236,0.39303482587064675,0.40298507462686567,0.4096185737976783
169,src_bytes,num_file_creations,0.4527363184079602,0.3681592039800995,0.4079601990049751,0.40961857379767824
257,land,dst_host_same_srv_rate,0.42786069651741293,0.3681592039800995,0.43283582089552236,0.40961857379767824
513,num_root,num_outbound_cmds,0.3482587064676617,0.4129353233830846,0.4626865671641791,0.4079601990049751
205,dst_bytes,num_file_creations,0.43781094527363185,0.3880597014925373,0.39800995024875624,0.4079601990049751
157,flag,??,0.40298507462686567,0.39800995024875624,0.4228855721393035,0.4079601990049751
190,src_bytes,dst_host_serror_rate,0.4228855721393035,0.39800995024875624,0.40298507462686567,0.4079601990049751
468,root_shell,srv_rerror_rate,0.417910447761194,0.3781094527363184,0.42786069651741293,0.4079601990049751
792,diff_srv_rate,dst_host_rerror_rate,0.4228855721393035,0.4228855721393035,0.3781094527363184,0.4079601990049751
115,service,dst_host_serror_rate,0.4427860696517413,0.3880597014925373,0.39303482587064675,0.4079601990049751
163,src_bytes,num_failed_logins,0.4079601990049751,0.4427860696517413,0.373134328358209,0.4079601990049751
160,src_bytes,wrong_fragment,0.40298507462686567,0.39800995024875624,0.4228855721393035,0.4079601990049751
485,su_attempted,num_shells,0.3781094527363184,0.4079601990049751,0.43781094527363185,0.4079601990049751
374,num_failed_logins,is_host_login,0.40298507462686567,0.4626865671641791,0.3582089552238806,0.4079601990049751
552,num_file_creations,dst_host_same_srv_rate,0.46766169154228854,0.39303482587064675,0.36318407960199006,0.4079601990049751
258,land,dst_host_diff_srv_rate,0.40298507462686567,0.38308457711442784,0.43781094527363185,0.4079601990049751
308,urgent,num_shells,0.43781094527363185,0.3333333333333333,0.4527363184079602,0.4079601990049751
102,service,serror_rate,0.4129353233830846,0.3681592039800995,0.4427860696517413,0.4079601990049751
648,is_host_login,dst_host_rerror_rate,0.4427860696517413,0.39303482587064675,0.3880597014925373,0.4079601990049751
67,protocol_type,same_srv_rate,0.417910447761194,0.3781094527363184,0.42786069651741293,0.4079601990049751
654,is_guest_login,srv_serror_rate,0.4079601990049751,0.4228855721393035,0.39303482587064675,0.4079601990049751
43,protocol_type,src_bytes,0.39303482587064675,0.417910447761194,0.4129353233830846,0.4079601990049751
748,rerror_rate,dst_host_diff_srv_rate,0.39800995024875624,0.4427860696517413,0.3781094527363184,0.406301824212272
802,srv_diff_host_rate,dst_host_srv_serror_rate,0.4577114427860697,0.373134328358209,0.3880597014925373,0.406301824212272
827,dst_host_same_srv_rate,dst_host_srv_diff_host_rate,0.373134328358209,0.4577114427860697,0.3880597014925373,0.406301824212272
33,duration,dst_host_diff_srv_rate,0.3781094527363184,0.43781094527363185,0.40298507462686567,0.406301824212272
838,dst_host_diff_srv_rate,dst_host_srv_rerror_rate,0.43283582089552236,0.417910447761194,0.3681592039800995,0.40630182421227196
836,dst_host_diff_srv_rate,dst_host_srv_serror_rate,0.39303482587064675,0.43781094527363185,0.3880597014925373,0.40630182421227196
638,is_host_login,diff_srv_rate,0.40298507462686567,0.4427860696517413,0.373134328358209,0.40630182421227196
191,src_bytes,dst_host_srv_serror_rate,0.3582089552238806,0.44776119402985076,0.4129353233830846,0.40630182421227196
703,srv_count,dst_host_serror_rate,0.4527363184079602,0.3781094527363184,0.3880597014925373,0.40630182421227196
284,wrong_fragment,rerror_rate,0.3681592039800995,0.417910447761194,0.43283582089552236,0.40630182421227196
789,diff_srv_rate,dst_host_srv_diff_host_rate,0.3681592039800995,0.417910447761194,0.43283582089552236,0.40630182421227196
840,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,0.4079601990049751,0.4129353233830846,0.39800995024875624,0.40630182421227196
475,root_shell,dst_host_diff_srv_rate,0.4129353233830846,0.4079601990049751,0.39800995024875624,0.40630182421227196
785,diff_srv_rate,dst_host_srv_count,0.4129353233830846,0.39800995024875624,0.4079601990049751,0.40630182421227196
496,su_attempted,same_srv_rate,0.4228855721393035,0.373134328358209,0.417910447761194,0.4046434494195688
324,urgent,dst_host_same_srv_rate,0.3781094527363184,0.4079601990049751,0.42786069651741293,0.4046434494195688
455,root_shell,su_attempted,0.4129353233830846,0.3781094527363184,0.4228855721393035,0.4046434494195688
330,urgent,dst_host_rerror_rate,0.4129353233830846,0.373134328358209,0.42786069651741293,0.4046434494195688
788,diff_srv_rate,dst_host_same_src_port_rate,0.3880597014925373,0.36318407960199006,0.4626865671641791,0.4046434494195688
27,duration,same_srv_rate,0.43283582089552236,0.39800995024875624,0.38308457711442784,0.4046434494195688
94,service,num_file_creations,0.4129353233830846,0.44776119402985076,0.35323383084577115,0.4046434494195688
86,service,urgent,0.4427860696517413,0.38308457711442784,0.3880597014925373,0.4046434494195688
579,num_shells,dst_host_srv_diff_host_rate,0.44776119402985076,0.39800995024875624,0.3681592039800995,0.4046434494195688
580,num_shells,dst_host_serror_rate,0.38308457711442784,0.3681592039800995,0.4626865671641791,0.4046434494195688
378,num_failed_logins,serror_rate,0.4527363184079602,0.36318407960199006,0.39800995024875624,0.4046434494195688
108,service,srv_diff_host_rate,0.3482587064676617,0.42786069651741293,0.43781094527363185,0.4046434494195688
847,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,0.4626865671641791,0.38308457711442784,0.3681592039800995,0.40464344941956876
555,num_file_creations,dst_host_srv_diff_host_rate,0.39303482587064675,0.373134328358209,0.4427860696517413,0.4029850746268657
124,flag,urgent,0.4129353233830846,0.3781094527363184,0.417910447761194,0.4029850746268657
241,land,num_shells,0.36318407960199006,0.4527363184079602,0.39303482587064675,0.4029850746268657
189,src_bytes,dst_host_srv_diff_host_rate,0.3681592039800995,0.44776119402985076,0.39303482587064675,0.4029850746268657
806,dst_host_count,dst_host_srv_count,0.3781094527363184,0.39303482587064675,0.43781094527363185,0.40298507462686567
3,duration,src_bytes,0.43283582089552236,0.40298507462686567,0.373134328358209,0.40298507462686567
2,duration,flag,0.48258706467661694,0.3781094527363184,0.3482587064676617,0.40298507462686567
533,num_root,dst_host_rerror_rate,0.4129353233830846,0.3681592039800995,0.42786069651741293,0.40298507462686567
229,dst_bytes,dst_host_srv_rerror_rate,0.3781094527363184,0.4228855721393035,0.4079601990049751,0.40298507462686567
267,wrong_fragment,hot,0.3880597014925373,0.3880597014925373,0.43283582089552236,0.40298507462686567
585,num_access_files,num_outbound_cmds,0.38308457711442784,0.43781094527363185,0.3880597014925373,0.40298507462686567
211,dst_bytes,count,0.39303482587064675,0.4079601990049751,0.4079601990049751,0.40298507462686567
201,dst_bytes,num_compromised,0.42786069651741293,0.38308457711442784,0.39800995024875624,0.40298507462686567
793,diff_srv_rate,dst_host_srv_rerror_rate,0.4228855721393035,0.3880597014925373,0.39800995024875624,0.40298507462686567
635,is_host_login,rerror_rate,0.43781094527363185,0.3880597014925373,0.38308457711442784,0.40298507462686567
153,flag,dst_host_serror_rate,0.3880597014925373,0.4129353233830846,0.4079601990049751,0.40298507462686567
645,is_host_login,dst_host_srv_diff_host_rate,0.38308457711442784,0.42786069651741293,0.39800995024875624,0.40298507462686567
754,rerror_rate,dst_host_srv_rerror_rate,0.39800995024875624,0.4129353233830846,0.39800995024875624,0.40298507462686567
698,srv_count,dst_host_srv_count,0.40298507462686567,0.40298507462686567,0.39800995024875624,0.4013266998341625
576,num_shells,dst_host_same_srv_rate,0.43283582089552236,0.373134328358209,0.39800995024875624,0.4013266998341625
617,num_outbound_cmds,diff_srv_rate,0.4427860696517413,0.373134328358209,0.3880597014925373,0.4013266998341625
658,is_guest_login,diff_srv_rate,0.46766169154228854,0.38308457711442784,0.35323383084577115,0.4013266998341625
851,dst_host_serror_rate,dst_host_srv_serror_rate,0.38308457711442784,0.43283582089552236,0.3880597014925373,0.4013266998341625
746,rerror_rate,dst_host_srv_count,0.36318407960199006,0.42786069651741293,0.4129353233830846,0.4013266998341625
527,num_root,dst_host_same_srv_rate,0.4079601990049751,0.373134328358209,0.4228855721393035,0.4013266998341625
380,num_failed_logins,rerror_rate,0.39303482587064675,0.43781094527363185,0.373134328358209,0.4013266998341625
388,num_failed_logins,dst_host_diff_srv_rate,0.39800995024875624,0.39303482587064675,0.4129353233830846,0.4013266998341625
202,dst_bytes,root_shell,0.39800995024875624,0.44776119402985076,0.3582089552238806,0.4013266998341625
195,dst_bytes,land,0.3482587064676617,0.44776119402985076,0.4079601990049751,0.4013266998341625
87,service,hot,0.4228855721393035,0.4228855721393035,0.35323383084577115,0.3996683250414594
511,num_root,num_shells,0.35323383084577115,0.4527363184079602,0.39303482587064675,0.3996683250414594
445,num_compromised,dst_host_srv_count,0.38308457711442784,0.39800995024875624,0.417910447761194,0.3996683250414594
214,dst_bytes,srv_serror_rate,0.42786069651741293,0.43781094527363185,0.3333333333333333,0.3996683250414594
771,same_srv_rate,srv_diff_host_rate,0.3880597014925373,0.40298507462686567,0.4079601990049751,0.3996683250414594
819,dst_host_srv_count,dst_host_srv_diff_host_rate,0.34328358208955223,0.4079601990049751,0.44776119402985076,0.3996683250414594
145,flag,diff_srv_rate,0.46766169154228854,0.36318407960199006,0.3681592039800995,0.3996683250414594
858,dst_host_rerror_rate,dst_host_srv_rerror_rate,0.39303482587064675,0.39800995024875624,0.4079601990049751,0.3996683250414594
207,dst_bytes,num_access_files,0.39800995024875624,0.40298507462686567,0.39800995024875624,0.3996683250414594
595,num_access_files,diff_srv_rate,0.3482587064676617,0.4626865671641791,0.3880597014925373,0.3996683250414594
91,service,root_shell,0.38308457711442784,0.3781094527363184,0.43781094527363185,0.3996683250414594
578,num_shells,dst_host_same_src_port_rate,0.44776119402985076,0.3482587064676617,0.40298507462686567,0.3996683250414594
268,wrong_fragment,num_failed_logins,0.4129353233830846,0.373134328358209,0.4129353233830846,0.3996683250414594
824,dst_host_srv_count,??,0.4129353233830846,0.39800995024875624,0.38308457711442784,0.3980099502487562
204,dst_bytes,num_root,0.34328358208955223,0.4129353233830846,0.43781094527363185,0.3980099502487562
149,flag,dst_host_same_srv_rate,0.40298507462686567,0.44776119402985076,0.34328358208955223,0.3980099502487562
742,rerror_rate,same_srv_rate,0.36318407960199006,0.43283582089552236,0.39800995024875624,0.3980099502487562
72,protocol_type,dst_host_same_srv_rate,0.38308457711442784,0.3880597014925373,0.4228855721393035,0.3980099502487562
601,num_access_files,dst_host_same_src_port_rate,0.3781094527363184,0.39303482587064675,0.4228855721393035,0.3980099502487562
540,num_file_creations,is_guest_login,0.4129353233830846,0.4129353233830846,0.3681592039800995,0.3980099502487562
446,num_compromised,dst_host_same_srv_rate,0.36318407960199006,0.43283582089552236,0.39800995024875624,0.3980099502487562
512,num_root,num_access_files,0.42786069651741293,0.35323383084577115,0.4129353233830846,0.3980099502487562
820,dst_host_srv_count,dst_host_serror_rate,0.39800995024875624,0.36318407960199006,0.43283582089552236,0.3980099502487562
435,num_compromised,count,0.417910447761194,0.39303482587064675,0.38308457711442784,0.3980099502487562
148,flag,dst_host_srv_count,0.40298507462686567,0.40298507462686567,0.38308457711442784,0.3963515754560531
303,urgent,num_compromised,0.38308457711442784,0.40298507462686567,0.40298507462686567,0.3963515754560531
82,service,src_bytes,0.3383084577114428,0.4427860696517413,0.4079601990049751,0.3963515754560531
61,protocol_type,count,0.40298507462686567,0.40298507462686567,0.38308457711442784,0.3963515754560531
837,dst_host_diff_srv_rate,dst_host_rerror_rate,0.39800995024875624,0.417910447761194,0.373134328358209,0.3963515754560531
291,wrong_fragment,dst_host_same_srv_rate,0.40298507462686567,0.3582089552238806,0.42786069651741293,0.3963515754560531
4,duration,dst_bytes,0.3880597014925373,0.40298507462686567,0.39800995024875624,0.3963515754560531
252,land,same_srv_rate,0.3880597014925373,0.4079601990049751,0.39303482587064675,0.396351575456053
327,urgent,dst_host_srv_diff_host_rate,0.29850746268656714,0.472636815920398,0.417910447761194,0.396351575456053
83,service,dst_bytes,0.3880597014925373,0.36318407960199006,0.43283582089552236,0.3946932006633499
610,num_outbound_cmds,count,0.36318407960199006,0.39303482587064675,0.42786069651741293,0.3946932006633499
529,num_root,dst_host_same_src_port_rate,0.39303482587064675,0.38308457711442784,0.4079601990049751,0.3946932006633499
65,protocol_type,rerror_rate,0.3582089552238806,0.3880597014925373,0.43781094527363185,0.3946932006633499
642,is_host_login,dst_host_same_srv_rate,0.34328358208955223,0.4079601990049751,0.43283582089552236,0.3946932006633499
