,Feature 1,Feature 2,Feature 3,Accuracy 1,Accuracy 2,Accuracy 3,Average Accuracy
9682,num_access_files,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,0.39800995024875624,0.417910447761194,0.40298507462686567,0.406301824212272
6672,num_failed_logins,num_file_creations,diff_srv_rate,0.38308457711442784,0.48258706467661694,0.35323383084577115,0.406301824212272
6217,hot,num_file_creations,dst_host_rerror_rate,0.43781094527363185,0.40298507462686567,0.3781094527363184,0.406301824212272
2776,flag,num_access_files,srv_rerror_rate,0.4129353233830846,0.3781094527363184,0.42786069651741293,0.406301824212272
1130,protocol_type,num_failed_logins,dst_host_serror_rate,0.40298507462686567,0.3880597014925373,0.42786069651741293,0.406301824212272
3836,dst_bytes,hot,dst_host_diff_srv_rate,0.42786069651741293,0.3383084577114428,0.4527363184079602,0.406301824212272
7712,num_compromised,rerror_rate,dst_host_same_srv_rate,0.39800995024875624,0.4427860696517413,0.3781094527363184,0.406301824212272
4000,dst_bytes,num_root,srv_rerror_rate,0.42786069651741293,0.4129353233830846,0.3781094527363184,0.406301824212272
7787,num_compromised,dst_host_srv_count,dst_host_rerror_rate,0.35323383084577115,0.43781094527363185,0.42786069651741293,0.406301824212272
909,protocol_type,src_bytes,num_shells,0.4228855721393035,0.417910447761194,0.3781094527363184,0.406301824212272
2346,flag,src_bytes,num_failed_logins,0.3781094527363184,0.48756218905472637,0.35323383084577115,0.406301824212272
8123,root_shell,same_srv_rate,dst_host_rerror_rate,0.43781094527363185,0.3781094527363184,0.40298507462686567,0.406301824212272
5930,urgent,srv_rerror_rate,dst_host_rerror_rate,0.44776119402985076,0.373134328358209,0.39800995024875624,0.406301824212272
2024,service,num_file_creations,srv_serror_rate,0.417910447761194,0.373134328358209,0.42786069651741293,0.406301824212272
4711,land,is_host_login,same_srv_rate,0.4129353233830846,0.40298507462686567,0.40298507462686567,0.406301824212272
7499,num_compromised,num_root,dst_host_srv_rerror_rate,0.4228855721393035,0.39800995024875624,0.39800995024875624,0.406301824212272
5193,wrong_fragment,num_file_creations,dst_host_rerror_rate,0.42786069651741293,0.3880597014925373,0.40298507462686567,0.406301824212272
7574,num_compromised,num_outbound_cmds,is_guest_login,0.44776119402985076,0.3681592039800995,0.40298507462686567,0.406301824212272
11306,srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,0.43781094527363185,0.3781094527363184,0.40298507462686567,0.406301824212272
8125,root_shell,same_srv_rate,??,0.4129353233830846,0.3781094527363184,0.42786069651741293,0.406301824212272
7238,logged_in,count,dst_host_count,0.417910447761194,0.39800995024875624,0.40298507462686567,0.406301824212272
6448,hot,diff_srv_rate,dst_host_srv_diff_host_rate,0.4079601990049751,0.39303482587064675,0.417910447761194,0.40630182421227196
3732,dst_bytes,land,diff_srv_rate,0.373134328358209,0.43283582089552236,0.4129353233830846,0.40630182421227196
6460,hot,srv_diff_host_rate,dst_host_serror_rate,0.4527363184079602,0.39800995024875624,0.3681592039800995,0.40630182421227196
5421,wrong_fragment,diff_srv_rate,dst_host_same_srv_rate,0.4228855721393035,0.38308457711442784,0.4129353233830846,0.40630182421227196
2915,flag,srv_serror_rate,dst_host_same_srv_rate,0.4129353233830846,0.39800995024875624,0.4079601990049751,0.40630182421227196
9671,num_access_files,dst_host_srv_count,dst_host_srv_rerror_rate,0.31343283582089554,0.472636815920398,0.43283582089552236,0.40630182421227196
8467,su_attempted,same_srv_rate,dst_host_srv_count,0.417910447761194,0.40298507462686567,0.39800995024875624,0.40630182421227196
3730,dst_bytes,land,srv_rerror_rate,0.39800995024875624,0.4079601990049751,0.4129353233830846,0.40630182421227196
9840,num_outbound_cmds,srv_rerror_rate,dst_host_same_srv_rate,0.417910447761194,0.38308457711442784,0.417910447761194,0.40630182421227196
8880,num_file_creations,num_shells,num_access_files,0.4129353233830846,0.39800995024875624,0.4079601990049751,0.40630182421227196
5229,wrong_fragment,num_access_files,same_srv_rate,0.417910447761194,0.40298507462686567,0.39800995024875624,0.40630182421227196
6092,hot,num_compromised,is_host_login,0.3582089552238806,0.472636815920398,0.3880597014925373,0.40630182421227196
2685,flag,su_attempted,dst_host_diff_srv_rate,0.38308457711442784,0.4427860696517413,0.39303482587064675,0.40630182421227196
1265,protocol_type,num_root,dst_host_srv_count,0.417910447761194,0.42786069651741293,0.373134328358209,0.40630182421227196
880,protocol_type,flag,srv_serror_rate,0.417910447761194,0.38308457711442784,0.417910447761194,0.40630182421227196
6251,hot,num_access_files,rerror_rate,0.3880597014925373,0.39800995024875624,0.43283582089552236,0.40630182421227196
5818,urgent,is_guest_login,rerror_rate,0.39800995024875624,0.38308457711442784,0.43781094527363185,0.40630182421227196
3283,src_bytes,num_compromised,is_guest_login,0.4427860696517413,0.3880597014925373,0.3880597014925373,0.40630182421227196
5196,wrong_fragment,num_shells,num_access_files,0.4228855721393035,0.42786069651741293,0.3681592039800995,0.40630182421227196
5603,urgent,num_compromised,srv_rerror_rate,0.38308457711442784,0.4079601990049751,0.42786069651741293,0.40630182421227196
8895,num_file_creations,num_shells,dst_host_same_srv_rate,0.4228855721393035,0.40298507462686567,0.39303482587064675,0.40630182421227196
5639,urgent,root_shell,dst_host_same_src_port_rate,0.4626865671641791,0.3482587064676617,0.4079601990049751,0.40630182421227196
5808,urgent,is_host_login,dst_host_srv_diff_host_rate,0.417910447761194,0.3681592039800995,0.43283582089552236,0.40630182421227196
865,protocol_type,flag,num_failed_logins,0.4228855721393035,0.3880597014925373,0.4079601990049751,0.40630182421227196
2566,flag,num_failed_logins,diff_srv_rate,0.39303482587064675,0.40298507462686567,0.4228855721393035,0.40630182421227196
8913,num_file_creations,num_access_files,same_srv_rate,0.4129353233830846,0.417910447761194,0.3880597014925373,0.40630182421227196
5829,urgent,is_guest_login,dst_host_serror_rate,0.3781094527363184,0.3781094527363184,0.4626865671641791,0.40630182421227196
8314,su_attempted,num_outbound_cmds,dst_host_srv_count,0.4079601990049751,0.43781094527363185,0.373134328358209,0.40630182421227196
8741,num_root,serror_rate,dst_host_rerror_rate,0.46766169154228854,0.4527363184079602,0.29850746268656714,0.40630182421227196
3340,src_bytes,su_attempted,srv_count,0.39303482587064675,0.43781094527363185,0.3880597014925373,0.40630182421227196
706,duration,rerror_rate,dst_host_same_srv_rate,0.3880597014925373,0.39800995024875624,0.43283582089552236,0.40630182421227196
3490,src_bytes,is_host_login,dst_host_srv_count,0.39303482587064675,0.40298507462686567,0.4228855721393035,0.40630182421227196
6045,hot,num_failed_logins,dst_host_srv_count,0.4079601990049751,0.3681592039800995,0.4427860696517413,0.40630182421227196
3498,src_bytes,is_host_login,dst_host_srv_rerror_rate,0.43781094527363185,0.3880597014925373,0.39303482587064675,0.40630182421227196
8599,num_root,num_shells,dst_host_serror_rate,0.43283582089552236,0.35323383084577115,0.43283582089552236,0.40630182421227196
1259,protocol_type,num_root,rerror_rate,0.4129353233830846,0.4079601990049751,0.39800995024875624,0.40630182421227196
2367,flag,src_bytes,dst_host_count,0.39800995024875624,0.40298507462686567,0.417910447761194,0.40630182421227196
3136,src_bytes,wrong_fragment,diff_srv_rate,0.4129353233830846,0.4079601990049751,0.39800995024875624,0.40630182421227196
1155,protocol_type,logged_in,dst_host_srv_count,0.42786069651741293,0.4079601990049751,0.38308457711442784,0.40630182421227196
9091,num_file_creations,same_srv_rate,dst_host_count,0.42786069651741293,0.373134328358209,0.417910447761194,0.40630182421227196
8821,num_root,srv_diff_host_rate,dst_host_srv_serror_rate,0.4079601990049751,0.4129353233830846,0.39800995024875624,0.40630182421227196
8411,su_attempted,serror_rate,dst_host_diff_srv_rate,0.42786069651741293,0.417910447761194,0.373134328358209,0.40630182421227196
3531,src_bytes,count,dst_host_diff_srv_rate,0.39800995024875624,0.43781094527363185,0.38308457711442784,0.40630182421227196
5460,wrong_fragment,dst_host_same_srv_rate,dst_host_diff_srv_rate,0.42786069651741293,0.39303482587064675,0.39800995024875624,0.40630182421227196
5731,urgent,num_shells,srv_serror_rate,0.4626865671641791,0.3582089552238806,0.39800995024875624,0.40630182421227196
5732,urgent,num_shells,rerror_rate,0.39800995024875624,0.38308457711442784,0.43781094527363185,0.40630182421227196
8412,su_attempted,serror_rate,dst_host_same_src_port_rate,0.4577114427860697,0.3681592039800995,0.39303482587064675,0.40630182421227196
9740,num_outbound_cmds,is_guest_login,dst_host_srv_count,0.36318407960199006,0.43283582089552236,0.4228855721393035,0.40630182421227196
8506,su_attempted,dst_host_count,dst_host_srv_serror_rate,0.40298507462686567,0.4527363184079602,0.36318407960199006,0.40630182421227196
921,protocol_type,src_bytes,diff_srv_rate,0.36318407960199006,0.43781094527363185,0.417910447761194,0.40630182421227196
10009,is_host_login,serror_rate,dst_host_serror_rate,0.38308457711442784,0.39800995024875624,0.43781094527363185,0.40630182421227196
1524,protocol_type,diff_srv_rate,dst_host_srv_count,0.417910447761194,0.417910447761194,0.38308457711442784,0.40630182421227196
6216,hot,num_file_creations,dst_host_srv_serror_rate,0.39800995024875624,0.38308457711442784,0.43781094527363185,0.40630182421227196
2617,flag,num_compromised,is_guest_login,0.36318407960199006,0.43283582089552236,0.4228855721393035,0.40630182421227196
8808,num_root,diff_srv_rate,dst_host_srv_diff_host_rate,0.38308457711442784,0.417910447761194,0.417910447761194,0.40630182421227196
3574,src_bytes,srv_serror_rate,rerror_rate,0.4577114427860697,0.40298507462686567,0.3582089552238806,0.40630182421227196
3430,src_bytes,num_shells,dst_host_srv_serror_rate,0.43781094527363185,0.3880597014925373,0.39303482587064675,0.40630182421227196
2790,flag,num_access_files,??,0.3681592039800995,0.43283582089552236,0.417910447761194,0.40630182421227196
1561,protocol_type,dst_host_srv_count,dst_host_rerror_rate,0.417910447761194,0.417910447761194,0.38308457711442784,0.40630182421227196
2424,flag,land,num_shells,0.40298507462686567,0.40298507462686567,0.4129353233830846,0.40630182421227196
3547,src_bytes,srv_count,dst_host_srv_count,0.373134328358209,0.43283582089552236,0.4129353233830846,0.40630182421227196
5895,urgent,srv_serror_rate,dst_host_same_srv_rate,0.40298507462686567,0.4228855721393035,0.39303482587064675,0.40630182421227196
5344,wrong_fragment,serror_rate,rerror_rate,0.39800995024875624,0.4129353233830846,0.4079601990049751,0.40630182421227196
8656,num_root,is_host_login,same_srv_rate,0.43781094527363185,0.39303482587064675,0.3880597014925373,0.40630182421227196
3189,src_bytes,hot,num_shells,0.38308457711442784,0.39800995024875624,0.43781094527363185,0.40630182421227196
9494,num_access_files,is_host_login,dst_host_serror_rate,0.39303482587064675,0.39303482587064675,0.43283582089552236,0.40630182421227196
2647,flag,root_shell,srv_count,0.4577114427860697,0.3781094527363184,0.38308457711442784,0.40630182421227196
8666,num_root,is_host_login,dst_host_srv_serror_rate,0.3880597014925373,0.4228855721393035,0.4079601990049751,0.40630182421227196
3173,src_bytes,urgent,dst_host_same_srv_rate,0.4129353233830846,0.38308457711442784,0.4228855721393035,0.40630182421227196
3219,src_bytes,num_failed_logins,num_file_creations,0.4129353233830846,0.39303482587064675,0.4129353233830846,0.40630182421227196
958,protocol_type,dst_bytes,srv_diff_host_rate,0.46766169154228854,0.3880597014925373,0.36318407960199006,0.40630182421227196
5671,urgent,su_attempted,dst_host_srv_rerror_rate,0.4129353233830846,0.39800995024875624,0.4079601990049751,0.40630182421227196
8531,su_attempted,dst_host_diff_srv_rate,dst_host_rerror_rate,0.43781094527363185,0.38308457711442784,0.39800995024875624,0.40630182421227196
3647,src_bytes,srv_diff_host_rate,dst_host_diff_srv_rate,0.42786069651741293,0.3681592039800995,0.4228855721393035,0.40630182421227196
1162,protocol_type,logged_in,dst_host_rerror_rate,0.417910447761194,0.40298507462686567,0.39800995024875624,0.40630182421227196
8843,num_root,dst_host_srv_count,??,0.4427860696517413,0.3781094527363184,0.39800995024875624,0.40630182421227196
2531,flag,hot,srv_serror_rate,0.43781094527363185,0.38308457711442784,0.39800995024875624,0.40630182421227196
10086,is_host_login,srv_diff_host_rate,dst_host_same_srv_rate,0.39303482587064675,0.4527363184079602,0.373134328358209,0.40630182421227196
2529,flag,hot,srv_count,0.39303482587064675,0.46766169154228854,0.3582089552238806,0.40630182421227196
1161,protocol_type,logged_in,dst_host_srv_serror_rate,0.4577114427860697,0.4427860696517413,0.31840796019900497,0.40630182421227196
2684,flag,su_attempted,dst_host_same_srv_rate,0.3880597014925373,0.417910447761194,0.4129353233830846,0.40630182421227196
1157,protocol_type,logged_in,dst_host_diff_srv_rate,0.3681592039800995,0.4527363184079602,0.39800995024875624,0.40630182421227196
9835,num_outbound_cmds,srv_rerror_rate,same_srv_rate,0.43283582089552236,0.39303482587064675,0.39303482587064675,0.40630182421227196
3378,src_bytes,num_root,dst_host_same_src_port_rate,0.39303482587064675,0.42786069651741293,0.39800995024875624,0.40630182421227196
1152,protocol_type,logged_in,diff_srv_rate,0.40298507462686567,0.43283582089552236,0.38308457711442784,0.40630182421227196
9560,num_access_files,serror_rate,diff_srv_rate,0.4228855721393035,0.42786069651741293,0.3681592039800995,0.40630182421227196
10072,is_host_login,diff_srv_rate,srv_diff_host_rate,0.3880597014925373,0.4427860696517413,0.3880597014925373,0.40630182421227196
621,duration,is_guest_login,dst_host_same_srv_rate,0.4079601990049751,0.39800995024875624,0.4129353233830846,0.40630182421227196
9907,num_outbound_cmds,dst_host_same_srv_rate,dst_host_serror_rate,0.4427860696517413,0.36318407960199006,0.4129353233830846,0.40630182421227196
3392,src_bytes,num_file_creations,serror_rate,0.4129353233830846,0.373134328358209,0.43283582089552236,0.40630182421227196
897,protocol_type,src_bytes,dst_bytes,0.4129353233830846,0.39303482587064675,0.4129353233830846,0.40630182421227196
5270,wrong_fragment,is_host_login,rerror_rate,0.4079601990049751,0.38308457711442784,0.42786069651741293,0.40630182421227196
3609,src_bytes,srv_rerror_rate,dst_host_srv_count,0.44776119402985076,0.4129353233830846,0.3582089552238806,0.40630182421227196
9135,num_file_creations,dst_host_srv_count,dst_host_same_srv_rate,0.38308457711442784,0.39800995024875624,0.43781094527363185,0.40630182421227196
2513,flag,urgent,dst_host_rerror_rate,0.44776119402985076,0.42786069651741293,0.34328358208955223,0.40630182421227196
9547,num_access_files,srv_count,dst_host_same_srv_rate,0.42786069651741293,0.35323383084577115,0.43781094527363185,0.40630182421227196
2749,flag,num_shells,srv_count,0.43781094527363185,0.39800995024875624,0.38308457711442784,0.40630182421227196
5881,urgent,serror_rate,dst_host_same_src_port_rate,0.43781094527363185,0.4079601990049751,0.373134328358209,0.40630182421227196
2823,flag,is_host_login,dst_host_count,0.38308457711442784,0.417910447761194,0.417910447761194,0.40630182421227196
5372,wrong_fragment,srv_serror_rate,dst_host_srv_serror_rate,0.40298507462686567,0.44776119402985076,0.3681592039800995,0.40630182421227196
8469,su_attempted,same_srv_rate,dst_host_diff_srv_rate,0.3681592039800995,0.4079601990049751,0.4427860696517413,0.40630182421227196
5819,urgent,is_guest_login,srv_rerror_rate,0.35323383084577115,0.472636815920398,0.39303482587064675,0.40630182421227196
4282,dst_bytes,srv_diff_host_rate,dst_host_rerror_rate,0.3582089552238806,0.4527363184079602,0.4079601990049751,0.40630182421227196
10901,srv_serror_rate,dst_host_same_src_port_rate,dst_host_srv_serror_rate,0.42786069651741293,0.40298507462686567,0.3880597014925373,0.40630182421227196
3788,dst_bytes,urgent,num_access_files,0.4427860696517413,0.35323383084577115,0.4228855721393035,0.40630182421227196
3871,dst_bytes,num_failed_logins,dst_host_srv_serror_rate,0.3880597014925373,0.4129353233830846,0.417910447761194,0.40630182421227196
4194,dst_bytes,serror_rate,dst_host_srv_count,0.373134328358209,0.40298507462686567,0.4427860696517413,0.40630182421227196
4090,dst_bytes,num_outbound_cmds,srv_count,0.3781094527363184,0.4079601990049751,0.43283582089552236,0.40630182421227196
7546,num_compromised,num_shells,dst_host_srv_serror_rate,0.43781094527363185,0.36318407960199006,0.417910447761194,0.40630182421227196
11289,srv_diff_host_rate,dst_host_diff_srv_rate,dst_host_serror_rate,0.3781094527363184,0.4228855721393035,0.417910447761194,0.40630182421227196
245,duration,wrong_fragment,same_srv_rate,0.3781094527363184,0.417910447761194,0.4228855721393035,0.40630182421227196
4013,dst_bytes,num_root,dst_host_srv_rerror_rate,0.35323383084577115,0.4079601990049751,0.4577114427860697,0.40630182421227196
4675,land,num_access_files,dst_host_same_src_port_rate,0.417910447761194,0.3582089552238806,0.4427860696517413,0.40630182421227196
11426,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_serror_rate,0.3880597014925373,0.44776119402985076,0.38308457711442784,0.40630182421227196
10681,serror_rate,rerror_rate,same_srv_rate,0.4228855721393035,0.3781094527363184,0.417910447761194,0.40630182421227196
10684,serror_rate,rerror_rate,dst_host_count,0.4228855721393035,0.3880597014925373,0.4079601990049751,0.40630182421227196
7831,root_shell,su_attempted,is_host_login,0.373134328358209,0.43283582089552236,0.4129353233830846,0.40630182421227196
10895,srv_serror_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,0.417910447761194,0.40298507462686567,0.39800995024875624,0.40630182421227196
6752,num_failed_logins,num_outbound_cmds,dst_host_srv_rerror_rate,0.42786069651741293,0.4079601990049751,0.38308457711442784,0.40630182421227196
1924,service,num_compromised,dst_host_count,0.4079601990049751,0.38308457711442784,0.42786069651741293,0.40630182421227196
1829,service,hot,rerror_rate,0.35323383084577115,0.42786069651741293,0.43781094527363185,0.40630182421227196
8104,root_shell,srv_rerror_rate,dst_host_same_srv_rate,0.417910447761194,0.39303482587064675,0.4079601990049751,0.40630182421227196
4325,dst_bytes,dst_host_srv_diff_host_rate,dst_host_serror_rate,0.42786069651741293,0.40298507462686567,0.3880597014925373,0.40630182421227196
4108,dst_bytes,num_outbound_cmds,??,0.4427860696517413,0.34328358208955223,0.43283582089552236,0.40630182421227196
10266,is_guest_login,diff_srv_rate,dst_host_diff_srv_rate,0.39800995024875624,0.43283582089552236,0.3880597014925373,0.40630182421227196
8099,root_shell,srv_rerror_rate,same_srv_rate,0.3582089552238806,0.4427860696517413,0.417910447761194,0.40630182421227196
4880,land,dst_host_count,dst_host_srv_count,0.417910447761194,0.3681592039800995,0.43283582089552236,0.40630182421227196
128,duration,src_bytes,num_file_creations,0.4427860696517413,0.39303482587064675,0.38308457711442784,0.40630182421227196
4084,dst_bytes,num_access_files,dst_host_rerror_rate,0.43283582089552236,0.3880597014925373,0.39800995024875624,0.40630182421227196
11440,dst_host_diff_srv_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.39303482587064675,0.43283582089552236,0.39303482587064675,0.40630182421227196
1752,service,wrong_fragment,su_attempted,0.417910447761194,0.40298507462686567,0.39800995024875624,0.40630182421227196
11361,dst_host_srv_count,dst_host_same_srv_rate,dst_host_same_src_port_rate,0.3781094527363184,0.4427860696517413,0.39800995024875624,0.40630182421227196
4383,land,urgent,num_access_files,0.38308457711442784,0.4427860696517413,0.39303482587064675,0.40630182421227196
4221,dst_bytes,rerror_rate,same_srv_rate,0.36318407960199006,0.43283582089552236,0.4228855721393035,0.40630182421227196
7488,num_compromised,num_root,diff_srv_rate,0.43283582089552236,0.3681592039800995,0.417910447761194,0.40630182421227196
440,duration,root_shell,dst_host_srv_rerror_rate,0.39303482587064675,0.3880597014925373,0.43781094527363185,0.40630182421227196
10533,srv_count,srv_serror_rate,dst_host_count,0.373134328358209,0.43781094527363185,0.4079601990049751,0.40630182421227196
10486,count,dst_host_diff_srv_rate,dst_host_srv_serror_rate,0.3781094527363184,0.4527363184079602,0.3880597014925373,0.40630182421227196
11317,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,0.4129353233830846,0.4427860696517413,0.36318407960199006,0.40630182421227196
4411,land,hot,su_attempted,0.417910447761194,0.38308457711442784,0.417910447761194,0.40630182421227196
6700,num_failed_logins,num_shells,dst_host_same_srv_rate,0.4079601990049751,0.3880597014925373,0.4228855721393035,0.40630182421227196
4076,dst_bytes,num_access_files,dst_host_count,0.4626865671641791,0.3880597014925373,0.3681592039800995,0.40630182421227196
11108,srv_rerror_rate,dst_host_serror_rate,dst_host_srv_rerror_rate,0.42786069651741293,0.39303482587064675,0.39800995024875624,0.40630182421227196
2209,service,srv_serror_rate,srv_diff_host_rate,0.39303482587064675,0.36318407960199006,0.4626865671641791,0.40630182421227196
7411,logged_in,dst_host_serror_rate,dst_host_rerror_rate,0.4427860696517413,0.3781094527363184,0.39800995024875624,0.40630182421227196
4422,land,hot,srv_serror_rate,0.39303482587064675,0.3681592039800995,0.4577114427860697,0.40630182421227196
10949,rerror_rate,diff_srv_rate,dst_host_srv_count,0.4079601990049751,0.4129353233830846,0.39800995024875624,0.40630182421227196
4239,dst_bytes,srv_rerror_rate,dst_host_srv_count,0.42786069651741293,0.43283582089552236,0.3582089552238806,0.40630182421227196
11004,rerror_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,0.3681592039800995,0.417910447761194,0.43283582089552236,0.40630182421227196
4081,dst_bytes,num_access_files,dst_host_srv_diff_host_rate,0.43781094527363185,0.43781094527363185,0.34328358208955223,0.40630182421227196
11412,dst_host_same_srv_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.40298507462686567,0.4228855721393035,0.39303482587064675,0.40630182421227196
2033,service,num_file_creations,dst_host_diff_srv_rate,0.42786069651741293,0.39800995024875624,0.39303482587064675,0.40630182421227196
4958,wrong_fragment,urgent,dst_host_srv_count,0.4228855721393035,0.3582089552238806,0.43781094527363185,0.40630182421227196
4048,dst_bytes,num_shells,rerror_rate,0.4527363184079602,0.39303482587064675,0.373134328358209,0.40630182421227196
8221,su_attempted,num_root,dst_host_same_srv_rate,0.3880597014925373,0.43283582089552236,0.39800995024875624,0.40630182421227196
7686,num_compromised,serror_rate,dst_host_srv_serror_rate,0.4129353233830846,0.43781094527363185,0.3681592039800995,0.40630182421227196
7752,num_compromised,diff_srv_rate,dst_host_diff_srv_rate,0.3681592039800995,0.4527363184079602,0.39800995024875624,0.40630182421227196
7697,num_compromised,srv_serror_rate,dst_host_same_srv_rate,0.43781094527363185,0.373134328358209,0.4079601990049751,0.40630182421227196
4039,dst_bytes,num_file_creations,??,0.417910447761194,0.417910447761194,0.38308457711442784,0.40630182421227196
7999,root_shell,is_guest_login,srv_rerror_rate,0.3880597014925373,0.373134328358209,0.4577114427860697,0.40630182421227196
11210,diff_srv_rate,dst_host_count,dst_host_serror_rate,0.3681592039800995,0.4129353233830846,0.43781094527363185,0.40630182421227196
4275,dst_bytes,srv_diff_host_rate,dst_host_srv_count,0.39800995024875624,0.40298507462686567,0.417910447761194,0.40630182421227196
8061,root_shell,serror_rate,dst_host_same_src_port_rate,0.4079601990049751,0.4228855721393035,0.3880597014925373,0.40630182421227196
6968,num_failed_logins,dst_host_same_src_port_rate,dst_host_srv_rerror_rate,0.3880597014925373,0.417910447761194,0.4129353233830846,0.40630182421227196
10253,is_guest_login,same_srv_rate,dst_host_same_srv_rate,0.40298507462686567,0.4079601990049751,0.4079601990049751,0.40630182421227196
6810,num_failed_logins,count,dst_host_srv_serror_rate,0.417910447761194,0.4129353233830846,0.3880597014925373,0.40630182421227196
11466,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,??,0.3283582089552239,0.4427860696517413,0.44776119402985076,0.40630182421227196
4490,land,logged_in,dst_host_srv_count,0.39800995024875624,0.4129353233830846,0.4079601990049751,0.40630182421227196
10223,is_guest_login,rerror_rate,srv_diff_host_rate,0.48258706467661694,0.3781094527363184,0.3582089552238806,0.40630182421227196
4134,dst_bytes,is_guest_login,rerror_rate,0.42786069651741293,0.3582089552238806,0.43283582089552236,0.40630182421227196
3965,dst_bytes,su_attempted,num_access_files,0.42786069651741293,0.38308457711442784,0.4079601990049751,0.40630182421227196
10833,srv_serror_rate,same_srv_rate,dst_host_same_srv_rate,0.39303482587064675,0.43283582089552236,0.39303482587064675,0.40630182421227196
1658,service,src_bytes,srv_serror_rate,0.38308457711442784,0.417910447761194,0.417910447761194,0.40630182421227196
10213,is_guest_login,srv_serror_rate,dst_host_same_src_port_rate,0.35323383084577115,0.43283582089552236,0.43283582089552236,0.40630182421227196
11448,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.43283582089552236,0.38308457711442784,0.40298507462686567,0.40630182421227196
11447,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_rerror_rate,0.42786069651741293,0.39303482587064675,0.39800995024875624,0.40630182421227196
4317,dst_bytes,dst_host_diff_srv_rate,dst_host_srv_rerror_rate,0.3582089552238806,0.4527363184079602,0.4079601990049751,0.40630182421227196
3524,src_bytes,count,srv_rerror_rate,0.3781094527363184,0.4228855721393035,0.4129353233830846,0.4046434494195688
5368,wrong_fragment,srv_serror_rate,dst_host_diff_srv_rate,0.39303482587064675,0.39303482587064675,0.42786069651741293,0.4046434494195688
3427,src_bytes,num_shells,dst_host_same_src_port_rate,0.4079601990049751,0.4228855721393035,0.38308457711442784,0.4046434494195688
6479,hot,dst_host_srv_count,dst_host_serror_rate,0.40298507462686567,0.38308457711442784,0.42786069651741293,0.4046434494195688
3394,src_bytes,num_file_creations,rerror_rate,0.417910447761194,0.4129353233830846,0.38308457711442784,0.4046434494195688
4968,wrong_fragment,hot,num_failed_logins,0.39303482587064675,0.43283582089552236,0.3880597014925373,0.4046434494195688
10768,serror_rate,dst_host_same_srv_rate,dst_host_srv_serror_rate,0.3880597014925373,0.4527363184079602,0.373134328358209,0.4046434494195688
4838,land,srv_rerror_rate,dst_host_srv_diff_host_rate,0.39800995024875624,0.4527363184079602,0.36318407960199006,0.4046434494195688
10773,serror_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,0.42786069651741293,0.3781094527363184,0.4079601990049751,0.4046434494195688
1486,protocol_type,rerror_rate,dst_host_same_srv_rate,0.3681592039800995,0.4079601990049751,0.43781094527363185,0.4046434494195688
6190,hot,num_root,dst_host_serror_rate,0.40298507462686567,0.3880597014925373,0.4228855721393035,0.4046434494195688
8742,num_root,serror_rate,dst_host_srv_rerror_rate,0.4228855721393035,0.4079601990049751,0.38308457711442784,0.4046434494195688
3520,src_bytes,count,srv_count,0.4427860696517413,0.39800995024875624,0.373134328358209,0.4046434494195688
5591,urgent,num_compromised,num_root,0.39800995024875624,0.4228855721393035,0.39303482587064675,0.4046434494195688
6307,hot,is_host_login,dst_host_rerror_rate,0.39800995024875624,0.417910447761194,0.39800995024875624,0.4046434494195688
8150,root_shell,dst_host_count,dst_host_same_srv_rate,0.4527363184079602,0.3582089552238806,0.40298507462686567,0.4046434494195688
3533,src_bytes,count,dst_host_srv_diff_host_rate,0.35323383084577115,0.4228855721393035,0.43781094527363185,0.4046434494195688
6796,num_failed_logins,count,serror_rate,0.4079601990049751,0.39800995024875624,0.4079601990049751,0.4046434494195688
9958,is_host_login,is_guest_login,dst_host_srv_rerror_rate,0.4228855721393035,0.3880597014925373,0.40298507462686567,0.4046434494195688
7754,num_compromised,diff_srv_rate,dst_host_srv_diff_host_rate,0.39800995024875624,0.39303482587064675,0.4228855721393035,0.4046434494195688
11323,dst_host_count,dst_host_srv_count,??,0.39800995024875624,0.3681592039800995,0.44776119402985076,0.4046434494195688
6495,hot,dst_host_diff_srv_rate,dst_host_srv_serror_rate,0.4129353233830846,0.43781094527363185,0.36318407960199006,0.4046434494195688
6506,hot,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,0.417910447761194,0.39303482587064675,0.40298507462686567,0.4046434494195688
5943,urgent,same_srv_rate,dst_host_rerror_rate,0.417910447761194,0.3880597014925373,0.4079601990049751,0.4046434494195688
4523,land,num_compromised,dst_host_srv_diff_host_rate,0.32338308457711445,0.417910447761194,0.472636815920398,0.4046434494195688
